251150290,SULIKÓW,150354,510437
253230160,SUPRAŚL,231957,531239
252220020,SURAŻ,225734,525656
354220195,SUWAŁKI,225656,540751
253170160,SYPNIEWO,171949,532152
251180070,SZADEK,185834,514142
249200380,SZAFLARY,200135,492531
249200950,SZAFLARY,200132,492602
250160840,SZALEJÓW GÓRNY,163309,502550
253170230,SZAMOCIN,170711,530159
252160110,SZAMOTUŁY-BABORÓWKO,163817,523504
249220140,SZCZAWNE,220849,492356
250160130,SZCZAWNO-ZDRÓJ,161428,504824
353140205,SZCZECIN,143722,532343
353160215,SZCZECINEK,164448,534304
251190210,SZCZERCÓW,190709,512027
254200120,SZCZURKOWO,205407,542117
249180210,SZCZYRK,185941,494211
253210130,SZCZYTNO,210044,533437
252170070,SZELEJEWO,174458,524357
251170040,SZELEJEWO,170954,515140
252220030,SZEPIETOWO,223246,525058
250150150,SZKLARSKA PORĘBA,153145,505004
254190140,SZOPY,191937,540759
253230070,SZUDZIAŁOWO,233912,531758
249190220,ŚLEMIEŃ,192111,494303
249190870,ŚLEMIEŃ,192228,494257
253180090,ŚLIWICE,181033,534217
350150510,ŚNIEŻKA,154423,504411
252170270,ŚREM,170203,520454
252210210,ŚWIDER,211415,520657
250150090,ŚWIERADÓW-ZDRÓJ,152131,505354
250180270,ŚWIERKLANIEC,185633,502544
251150360,ŚWIERZAWA,155410,510046
251150410,ŚWIERZAWA,155320,510101
252160260,ŚWIĘTNO,160301,520023
250210050,ŚWIĘTY KRZYŻ,210305,505134
353140200,ŚWINOUJŚCIE,141432,535524
250180290,TACISZÓW,183210,502210
249220330,TARNAWA NIŻNA,224729,490729
250220140,TARNOGRÓD,224524,502124
250230080,TARNOSZYN,234713,502517
350200575,TARNÓW,205902,500148
250160360,TARNÓW,164734,503431
249220160,TELEŚNICA OSZWAROWA,223152,492249
251200290,TEOFILÓW,201058,513141
352230399,TERESPOL,233719,520443
249220210,TERKA,222537,491750
254180070,TĘPCZ,180220,543027
254190070,TOLKMICKO,193121,541931
251150180,TOMASZÓW BOLESŁAWIECKI,154039,511635
250230070,TOMASZÓW LUBELSKI,232356,502729
253190250,TOMKOWO,191212,530905
252220120,TONKIELE,223356,522443
353180250,TORUŃ,183544,530231
250180240,TOSZEK,183048,502734
251170370,TRĄBINEK,170541,515945
254180150,TRĄBKI WIELKIE,183213,541024
253160180,TRZCIANKA,162837,530238
252140160,TRZCIŃSKO-ZDRÓJ,143517,525752
254150020,TRZEBIATÓW,151553,540359
253140040,TRZEBIEŻ,143050,533947
251170210,TRZEBNICA,170358,511915
251170060,TRZEBOWA,174021,514835
252170090,TRZEMESZNO,174905,523422
249200570,TRZEMEŚNIA,200046,494845
249210030,TUCHÓW,210251,495414
252150010,TUCZNO,152939,525829
253160220,TUCZNO TRZECIE,161044,531244
252180290,TULISZKÓW,181607,520404
249200270,TURBACZ,200705,493241
252180260,TUREK,182954,520037
252160250,TUREW,164957,520330
251150280,TWARDOCICE,154503,510525
250180420,TWORÓG MAŁY,182802,501522
250190520,TYCHY,190004,500755
253220210,TYKOCIN,224614,531216
249210260,TYLICZ,210032,492332
253210350,TYSZKI-WĄDOŁOWO,215903,532652
251230060,UHNIN,230406,513417
254170080,ULISZKOWICE,170706,541627
354160115,USTKA,165115,543518
249180180,USTROŃ-RÓWNICA-WIEŚ,185109,494311
249190080,WADOWICE,193107,495255
249190880,WADOWICE,193040,495238
252190160,WALEWICE,193956,520610
250160270,WALIM,162621,504210
252180150,WANDOWO,181806,522604
249180150,WAPIENICA,185824,494625
252140040,WARNICE,144015,525106
352200375,WARSZAWA,205740,520946
252200150,WARSZAWA-BIELANY,205748,521653
252200230,WARSZAWA-FILTRY,205957,521310
252210170,WARSZAWA-OBSERWATORIUM II,210143,521304
249180020,WARSZOWICE,184220,495931
251180060,WARTA,183721,514233
252210030,WĄSEWO,213959,525221
250190080,WĄSOSZ,194109,504415
254180050,WEJHEROWO,181330,543648
249220310,WETLINA,222819,490841
249200140,WĘGLÓWKA,200428,494501
254210020,WĘGORZEWO,214405,541326
254200110,WICHROWO,202513,540156
251180130,WIDAWA,185640,512617
253140140,WIDUCHOWA,142336,530712
253170180,WIELE,173342,531631
252210240,WIELGOLAS,214326,520214
252160230,WIELICHOWO,162123,520650
250230140,WIELKIE OCZY,230930,500104
351180455,WIELUŃ,183324,511237
252220010,WIERZBOWO,221945,525834
252140050,WIERZCHLAS,143008,525017
253160090,WIERZCHOWO,160616,532736
254180020,WIERZCHUCINO,175958,544719
250180610,WIESZOWA,184627,502254
252180050,WIĘCŁAWICE,181809,525042
250210170,WILCZA WOLA,215555,502029
252170230,WINNA GÓRA,172655,521217
252200050,WINNICA,205610,523835
249180230,WISŁA,185141,493917
249180250,WISŁA-GŁĘBCE,185238,493742
249180240,WISŁA-MALINKA,185803,493841
249180040,WISŁA WIELKA,184920,495630
249210190,WISŁOCZEK,215156,493003
249210270,WISŁOK WIELKI,215957,492243
251230030,WISZNICE,231215,514719
251170030,WITASZYCE,173312,515644
253150020,WITNO,150347,535640
249190630,WITÓW,194930,491939
253220190,WIZNA,222424,531210
252180230,WŁADYSŁAWÓW,182841,520613
251200220,WŁOCHÓW,203644,510556
351230497,WŁODAWA,233146,513312
250190570,WOJKOWICE,190327,502217
250170420,WOJNOWICE,175310,500701
250190240,WOLBROM,194504,502303
253140010,WOLIN,143657,535015
249220340,WOŁOSATE,224109,490351
251200070,WÓLKA JAGIELCZYŃSKA,201103,514043
351160424,WROCŁAW,165400,510612
251160340,WROCŁAW-STRACHOWICE,165254,510649
252160070,WRONKI,162256,524206
249200990,WRONOWICE,203526,494411
252170180,WRZEŚNIA,173533,521854
253170070,WYCZECHY,170215,534125
253170220,WYRZYSK,171448,530931
253170190,WYSOKA,170436,531052
250220030,WYSOKIE,224001,505504
249210230,WYSOWA,211021,492617
249210220,WYSZOWADKA,212515,492714
249220350,WYŻNIAŃSKI WIERCH,223509,490719
253230140,ZABŁUDÓW,232100,530111
250220050,ZAKŁODZIE,225141,504527
349190625,ZAKOPANE,195737,491738
252200110,ZAKROCZYM,203637,522554
252170010,ZALESIE,173558,525923
252230250,ZAMOSZE,235446,524855
350230595,ZAMOŚĆ,231220,504154
253170060,ZAPĘDOWO,175025,534215
253210260,ZARUZIE,214809,530851
252210070,ZATORY,211101,523522
250210240,ZAWADA,212936,500350
253220220,ZAWADY,224024,530925
249190350,ZAWOJA,193107,493643
252150190,ZBĄSZYŃ,155542,521446
253190180,ZBICZNO,192232,531950
251180020,ZBIERSK,180901,515636
249210130,ZBOISKA,214145,493439
252160130,ZĘBOWO,160441,522753
250160530,ZIELENIEC,162339,501948
250180210,ZIELONA,185810,503257
351150400,ZIELONA GÓRA,153129,515548
251180140,ZŁOCZEW,183557,512516
252160120,ZŁOTNIKI,164955,522901
251150390,ZŁOTNIKI LUBAŃSKIE,152026,510050
250190090,ZŁOTY POTOK,192547,504220
249190760,ZUBRZYCA DOLNA,194045,493009
250180450,ZWONOWICE,182628,500844
254220020,ŻABIN,220217,541917
249190420,ŻABNICA,191114,493343
252190040,ŻABOWO,195515,524933
251150110,ŻAGAŃ,151737,513859
250190140,ŻARKI,192249,503824
249210040,ŻARNOWA,214859,495240
254170010,ŻELAZNO,175123,544326
253140090,ŻELEWO,145158,531730
254180040,ŻELISTRZEWO,182531,544036
252170290,ŻERKÓW,173535,520340
252170040,ŻNIN,174501,525023
250180560,ŻORY,184112,500308
249220240,ŻUBRACZE,221618,491232
252190120,ŻYCHLIN,193723,521434
254220010,ŻYTKIEJMY,224150,542107
